,uid,dt,lat,lon,loc,region,x,y
4893,22,2010-02-16 03:01:54+00:00,40.73182928,-74.00098055,306263,123,0.6605501234170214,2.1622023476094787
4894,22,2010-02-16 03:01:38+00:00,40.7314438465,-74.0006768703,461435,123,0.6862075066560731,2.205004246069852
4895,22,2010-02-16 03:01:27+00:00,40.7318296167,-74.00111695,513497,123,0.6490276937883608,2.1621649575033155
4896,22,2010-02-16 03:01:20+00:00,40.7318296167,-74.00111695,513497,123,0.6490276937883608,2.1621649575033155
4897,22,2010-02-16 03:01:13+00:00,40.73179674,-74.001001,286383,123,0.6588229251679961,2.1658158732074995
4898,22,2010-02-16 03:00:56+00:00,40.7317030044,-74.0009774042,262885,123,0.6608171149739203,2.176225092210166
4899,22,2010-02-16 03:00:35+00:00,40.73171019,-74.00121062,411633,123,0.6411160418932372,2.175427140487774
4900,22,2010-02-16 03:00:27+00:00,40.7321044105,-73.99985075,210659,123,0.7559871655989898,2.131649454827516
4901,22,2010-02-16 03:00:20+00:00,40.73166412,-74.00107187,520177,123,0.6528374562962467,2.180543155258872
4902,22,2010-02-16 03:00:12+00:00,40.7313401882,-74.0021789074,316084,134,0.5593226580793653,2.216515367553619
4903,22,2010-02-16 03:00:02+00:00,40.7304645196,-74.0021956229,172672,134,0.5579179153010145,2.313757236045448
4904,22,2010-02-16 02:59:55+00:00,40.731423,-74.00100635,520562,123,0.6583746660460785,2.2073192232187173
4905,22,2010-02-16 02:59:49+00:00,40.7310962856,-74.001224041,564864,135,0.6399881792376143,2.2436004381571246
4906,22,2010-02-16 02:59:41+00:00,40.73148745,-74.00108671,543694,123,0.6515855636359716,2.2001621331662142
4907,22,2010-02-16 02:59:33+00:00,40.73148745,-74.00108671,543694,123,0.6515855636359716,2.2001621331662142
4908,22,2010-02-16 02:49:34+00:00,40.7330637409,-74.0001296997,271849,123,0.7324123929465088,2.0251170202226723
4909,22,2010-02-16 00:05:56+00:00,40.7317243329,-74.0033376217,87914,122,0.4614365882389418,2.173856589462965
4910,22,2010-02-16 00:05:49+00:00,40.7315694167,-74.0031738833,232081,122,0.4752695572330335,2.191059835871052
4911,22,2010-02-16 00:05:40+00:00,40.7315713962,-74.0047670177,404612,121,0.3406885703951917,2.1908400149234013
4912,22,2010-02-16 00:05:31+00:00,40.7297508526,-74.0034692338,158589,134,0.4503319079937698,2.393009024878894
4913,22,2010-02-16 00:05:20+00:00,40.7312221667,-74.0031008333,485432,134,0.4814430023107848,2.2296215037548857
4914,22,2010-02-16 00:05:11+00:00,40.7313889686,-74.0031981468,87922,134,0.473221162023232,2.2110983666215303
4915,22,2010-02-16 00:05:04+00:00,40.7309000533,-74.0044733059,513544,133,0.3655037222942527,2.265391782313684
4916,22,2010-02-16 00:04:56+00:00,40.7316139664,-74.0040187248,310008,121,0.4039007992550822,2.1861126485583213
4917,22,2010-02-16 00:04:46+00:00,40.7314849667,-74.00419055,530326,121,0.3893865248914135,2.200437900455346
4918,22,2010-02-16 00:04:30+00:00,40.73112219,-74.00416827,359231,133,0.3912707685507667,2.2407237878482404
4919,22,2010-02-16 00:04:21+00:00,40.7310515701,-74.0029594302,87925,134,0.4933894355459707,2.248566036901992
4920,22,2010-02-16 00:04:13+00:00,40.7312221667,-74.0031008333,485432,134,0.4814430023107848,2.2296215037548857
4921,22,2010-02-16 00:04:04+00:00,40.7304730333,-74.00451725,172532,133,0.3617937939272518,2.312811800714787
4922,22,2010-02-16 00:03:54+00:00,40.7317013,-74.0031536667,530346,122,0.4769764247935669,2.1764143636580595
4923,22,2010-02-16 00:03:44+00:00,40.7309458786,-74.0029326081,174421,134,0.495656050238385,2.260302941840986
4924,22,2010-02-16 00:03:35+00:00,40.7309245333,-74.0028821,87932,134,0.4999229516312937,2.2626733098854674
4925,22,2010-02-15 23:59:09+00:00,40.7313970987,-74.0053868294,566329,133,0.2883303620123462,2.2101955294269144
4926,22,2010-02-14 02:01:09+00:00,40.7241528174,-73.9828455448,13657,190,2.1927614704731666,3.0146631859943827
4927,22,2010-02-14 02:00:03+00:00,40.7299533086,-73.9808174885,38011,143,2.363896497796095,2.370526551335097
4928,22,2010-02-14 01:59:56+00:00,40.7275880547,-73.9824968576,348512,166,2.222106038807601,2.6331848486347784
4929,22,2010-02-14 01:59:47+00:00,40.7298889414,-73.9810101338,34132,143,2.347624540007144,2.377674444647005
4930,22,2010-02-14 01:59:37+00:00,40.7298930198,-73.9809250832,116379,143,2.354809276961328,2.3772215436669515
4931,22,2010-02-14 01:59:28+00:00,40.7298930198,-73.9809250832,116379,143,2.354809276961328,2.3772215436669515
4932,22,2010-02-14 01:59:20+00:00,40.729584913,-73.9806958143,83569,155,2.374188340194514,2.411436399457563
4933,22,2010-02-14 01:59:11+00:00,40.7297421167,-73.98159275,418622,143,2.298411503951361,2.393979135109612
4934,22,2010-02-14 01:58:59+00:00,40.7296068076,-73.9810360831,293869,143,2.345442308401557,2.409005032921532
4935,22,2010-02-14 01:58:52+00:00,40.7294532982,-73.9811409489,492823,155,2.3365888168817457,2.426052049711169
4936,22,2010-02-14 01:58:42+00:00,40.72825598,-73.98083049,160183,155,2.3628581976848237,2.5590126440588747
4937,22,2010-02-14 01:58:24+00:00,40.7283157331,-73.9822125435,165669,155,2.2461006067015576,2.552377142398286
4938,22,2010-02-14 01:58:14+00:00,40.72912955,-73.98127031,162365,155,2.325671886108927,2.462003859646135
4939,22,2010-02-14 01:58:02+00:00,40.729069233,-73.9811937514,313333,155,2.332141561318075,2.4687019825942387
4940,22,2010-02-14 01:57:49+00:00,40.7283197983,-73.9818048477,184285,155,2.2805424904823384,2.5519257073838904
4941,22,2010-02-14 01:57:37+00:00,40.7287411333,-73.9819457833,389750,155,2.268621984192289,2.505137018411151
4942,22,2010-02-14 01:55:39+00:00,40.7284254269,-73.9812970538,262016,155,2.323437094985846,2.5401957927646004
4943,22,2010-02-13 23:54:01+00:00,40.7237218757,-73.9837360382,555545,190,2.1175418171825604,3.0625186479686293
4944,22,2010-02-13 23:46:05+00:00,40.7252746417,-73.9853243098,214812,177,1.9833097738751837,2.890086178538452
4945,22,2010-02-13 23:45:58+00:00,40.7259464806,-73.9835107327,166151,178,2.136505729514138,2.815479403928393
4946,22,2010-02-13 23:45:51+00:00,40.7230859,-73.9855771,239173,189,1.962017431969296,3.133142837054561
4947,22,2010-02-13 23:45:44+00:00,40.723165641,-73.985593827,517313,189,1.960601889378044,3.12428771383151
4948,22,2010-02-13 23:45:28+00:00,40.72496686,-73.9863873966,464321,177,1.8935051446797044,2.924264904963924
4949,22,2010-02-13 23:45:20+00:00,40.7252414464,-73.985971444,486555,177,1.9286385343974664,2.8937724701673764
4950,22,2010-02-13 23:45:12+00:00,40.7253179951,-73.9857802289,464385,177,1.944790845575312,2.8852718440811604
4951,22,2010-02-13 23:45:05+00:00,40.7228868167,-73.9857655333,239192,189,1.9461031939440023,3.155250750301204
4952,22,2010-02-13 23:44:53+00:00,40.7228239306,-73.9854204294,109714,189,1.9752616993070171,3.162234160821224
4953,22,2010-02-13 23:44:41+00:00,40.7254941667,-73.9848992167,52245,177,2.019216515394504,2.86570823383708
4954,22,2010-02-13 23:44:11+00:00,40.7236608931,-73.9850986004,215848,189,2.0024268711121738,3.069290678548346
4955,22,2010-02-13 23:44:01+00:00,40.7227338185,-73.9885895754,336891,188,1.7075134608401636,3.172240979160146
4956,22,2010-02-13 23:43:53+00:00,40.7236882667,-73.9855006667,287940,189,1.9684572538587384,3.066250879396735
4957,22,2010-02-13 23:43:39+00:00,40.7236882667,-73.9855006667,287943,189,1.9684572538587384,3.066250879396735
4958,22,2010-02-13 23:43:26+00:00,40.7243552421,-73.9849614116,455759,177,2.0139964183748558,2.992184210145236
4959,22,2010-02-13 23:43:18+00:00,40.72381079,-73.98510712,202017,189,2.0017025968394093,3.052644841891913
4960,22,2010-02-13 23:43:05+00:00,40.72384154,-73.9851107,215923,189,2.0013992179767843,3.049230098255851
4961,22,2010-02-13 23:42:56+00:00,40.72390443,-73.98513936,433810,189,1.9989759857805969,3.0422462534123875
4962,22,2010-02-13 23:42:47+00:00,40.7241744254,-73.9852386946,513775,177,1.9905756295575647,3.012263648278332
4963,22,2010-02-13 23:42:39+00:00,40.7241522,-73.98532593,526223,189,1.9832062111988904,3.0147317473877524
4964,22,2010-02-13 23:24:01+00:00,40.7259090792,-73.9948001504,86144,173,1.1827458401373996,2.819632777562991
4965,22,2010-02-13 23:23:43+00:00,40.7246609998,-73.9958113432,195580,173,1.0973379874319642,2.958230249697291
4966,22,2010-02-13 23:21:13+00:00,40.7234285696,-73.9956731348,127898,185,1.1090348885442036,3.095089870553101
4967,22,2010-02-13 23:21:05+00:00,40.7245878217,-73.9964282513,124838,173,1.0452200638743754,2.966356574442304
4968,22,2010-02-13 23:20:57+00:00,40.7236653667,-73.9953662833,325493,185,1.134955488167828,3.068793891664632
4969,22,2010-02-13 23:20:48+00:00,40.7236306841,-73.9955412489,296829,185,1.120173997629489,3.0726453447996627
4970,22,2010-02-13 23:20:40+00:00,40.7245407104,-73.9957733154,502941,173,1.1005527221320877,2.971588217774728
4971,22,2010-02-13 23:20:26+00:00,40.7246502965,-73.9968413511,222779,172,1.0103186205062868,2.959418836065476
4972,22,2010-02-13 23:20:15+00:00,40.72426629,-73.99583077,235110,173,1.0957032003056502,3.0020622147923937
4973,22,2010-02-13 23:20:05+00:00,40.72412443,-73.99590826,409694,185,1.0891587833242662,3.0178155664411004
4974,22,2010-02-13 23:19:52+00:00,40.7234535521,-73.9982843399,62616,184,0.8884245699646338,3.0923155997521894
4975,22,2010-02-13 23:19:44+00:00,40.72399181,-73.99606966,232142,185,1.075525037562763,3.032542828853414
4976,22,2010-02-13 23:19:34+00:00,40.72391623,-73.99612134,439467,185,1.0711600552839808,3.0409358802255206
4977,22,2010-02-13 23:19:22+00:00,40.7231193374,-73.9947066304,486580,185,1.1906963834555149,3.1294296619495423
4978,22,2010-02-13 23:19:07+00:00,40.7246650652,-73.9984345436,194920,172,0.8757186021302154,2.957778792761041
4979,22,2010-02-13 23:18:55+00:00,40.7239170194,-73.9985203743,525377,184,0.868476976769794,3.040848218480622
4980,22,2010-02-13 23:18:48+00:00,40.7242991743,-73.9975225925,296856,172,0.9527693941635952,2.9984104598969177
4981,22,2010-02-13 23:18:19+00:00,40.7235348624,-73.9980268478,479503,184,0.9101779033906784,3.0832862074463163
4982,22,2010-02-13 23:18:10+00:00,40.7239414124,-73.9964497089,169616,185,1.0434173257998385,3.038139410577371
4983,22,2010-02-13 23:17:52+00:00,40.7222257546,-73.9930486679,58176,198,1.3307892660125027,3.228660737302689
4984,22,2010-02-13 23:17:38+00:00,40.72348088,-73.99653702,303425,185,1.0360479676017096,3.0892808756286816
4985,22,2010-02-13 23:17:26+00:00,40.7235493131,-73.9966290705,73858,185,1.028269952114906,3.081681477903151
4986,22,2010-02-13 23:17:16+00:00,40.72326713,-73.99644273,272833,185,1.0440174758507337,3.113017506349646
4987,22,2010-02-13 23:16:37+00:00,40.72248548,-73.99709987,232052,184,0.9885098480646616,3.199818609500637
4988,22,2010-02-13 23:16:26+00:00,40.7232217282,-73.9966694231,524611,185,1.0248657577125448,3.1180593109647536
4989,22,2010-02-13 23:16:19+00:00,40.7229652593,-73.9975196549,62650,184,0.9530366033235949,3.1465398128317594
4990,22,2010-02-13 23:16:00+00:00,40.72291765,-73.9968155167,519405,184,1.0125274796970662,3.1518267568691978
4991,22,2010-02-13 23:15:50+00:00,40.72243338,-73.99700552,293327,184,0.9964819812764852,3.205604238806504
4992,22,2010-02-13 23:15:41+00:00,40.7234535521,-73.9982843399,62616,184,0.8884245699646338,3.0923155997521894
4993,22,2010-02-13 23:15:34+00:00,40.7217785379,-73.9956343174,280983,197,1.1123418798264977,3.278323498140758
4994,22,2010-02-13 23:15:24+00:00,40.722018409,-73.9975225925,88556,196,0.9528019176662194,3.251686163585859
4995,22,2010-02-13 23:15:05+00:00,40.721437025,-73.9978015423,15998,196,0.9292421833776666,3.3162480038975883
4996,22,2010-02-13 23:14:46+00:00,40.721398483,-73.9978845736,283748,196,0.9222275329661698,3.3205280362258467
4997,22,2010-02-13 23:14:33+00:00,40.72037589,-73.99777752,253208,208,0.9312865782141216,3.434085472147819
4998,22,2010-02-13 23:14:12+00:00,40.7211294081,-73.9977830319,539703,196,0.9308103827266742,3.350408406731963
4999,22,2010-02-13 23:14:05+00:00,40.7210365582,-73.9976727962,376532,196,0.9401253707475806,3.3607192507605896
5000,22,2010-02-13 23:13:57+00:00,40.7209396184,-73.9975969702,231886,196,0.9465332003474338,3.3714842719552225
5001,22,2010-02-13 23:13:43+00:00,40.72044277,-73.9970777,490516,208,0.9904132036164268,3.426658547962381
5002,22,2010-02-13 23:12:50+00:00,40.7203280306,-73.9976080522,27248,208,0.9456055474895068,3.439400187036837
5003,22,2010-02-13 23:12:35+00:00,40.72024232,-73.99756425,462951,208,0.9493076046956872,3.448918221044212
5004,22,2010-02-13 23:12:11+00:00,40.7195830672,-73.9979302883,356667,208,0.9183901189321112,3.522127254268996
5005,22,2010-02-13 23:12:03+00:00,40.7195007594,-73.9980779609,296897,208,0.9059142656962516,3.531267411240932
5006,22,2010-02-13 23:11:52+00:00,40.7194607233,-73.9984150974,184432,208,0.8774298398177101,3.5357133596758623
5007,22,2010-02-13 23:11:17+00:00,40.7197068833,-73.9987866667,492642,208,0.8460324961467903,3.5083776629770416
5008,22,2010-02-13 23:10:57+00:00,40.7208271761,-73.9988958836,209918,196,0.8367906661325312,3.383970822585702
5009,22,2010-02-13 23:10:42+00:00,40.7205985833,-73.9983769,80420,196,0.8806421771321951,3.409355713203042
5010,22,2010-02-13 23:09:17+00:00,40.7197656667,-73.99952575,397568,207,0.7835862185634757,3.501849854902259
5011,22,2010-02-13 23:08:44+00:00,40.7191696756,-73.9997946995,69903,207,0.7608693210660699,3.568033766243552
5012,22,2010-02-13 23:08:35+00:00,40.71918183,-74.00062912,365116,207,0.690367943615926,3.566684038553887
5013,22,2010-02-13 23:08:16+00:00,40.7187906901,-74.0010525634,388859,207,0.6545945088121626,3.6101195299512097
5014,22,2010-02-13 23:08:07+00:00,40.71857065,-73.9999189167,123039,219,0.7503807778384207,3.634554647317992
5015,22,2010-02-13 23:07:55+00:00,40.71856451,-74.00038617,308124,219,0.7109016622289095,3.6352364849366072
5016,22,2010-02-13 23:07:30+00:00,40.7181819322,-74.0007184849,122954,219,0.6828276074795799,3.6777211636172673
5017,22,2010-02-13 23:06:06+00:00,40.7178589222,-74.0011936277,287820,219,0.6426846995210667,3.7135909271512175
5018,22,2010-02-13 23:04:53+00:00,40.7163972833,-74.0017784833,553845,230,0.5932815104774826,3.8759036530220623
5019,22,2010-02-13 23:04:35+00:00,40.7169381167,-74.0037027,22088,218,0.4306917579352171,3.815844950169584
5020,22,2010-02-13 23:04:13+00:00,40.7161054503,-74.0042100022,101552,229,0.3878325489764663,3.9083112487097775
5021,22,2010-02-13 23:04:05+00:00,40.7159608375,-74.0031321035,427236,230,0.4789107967060295,3.924370272109236
5022,22,2010-02-13 23:02:04+00:00,40.7146709667,-74.00344145,555167,242,0.4527811998698178,4.067608372591984
5023,22,2010-02-13 23:00:33+00:00,40.7144807333,-74.0030655,359496,242,0.4845492121694295,4.08873348633268
5024,22,2010-02-13 22:55:28+00:00,40.7128173093,-74.0059769154,57706,253,0.2385486900998391,4.273454021936005
5025,22,2010-02-13 22:55:14+00:00,40.7123678333,-74.0081857667,16802,252,0.0519026367316959,4.323367593109462
5026,22,2010-02-13 22:53:55+00:00,40.712402559,-74.0067601204,57703,252,0.1723694805345551,4.319511361329528
5027,22,2010-02-13 22:53:45+00:00,40.7118758796,-74.0076751661,340572,252,0.0950490228791854,4.377998238595649
5030,22,2010-02-13 22:52:51+00:00,40.7115092672,-74.0079609384,393262,252,0.0709015105532713,4.418709936791711
5031,22,2010-02-13 22:52:34+00:00,40.7115429781,-74.0082174411,230914,252,0.0492267613788938,4.4149663974385005
5065,22,2010-02-13 04:07:08+00:00,40.71495491,-73.98996567,442099,247,1.591436917004566,4.036076923564825
5066,22,2010-02-13 01:58:29+00:00,40.7213955999,-74.0046320676,48713,193,0.3521421923366353,3.3208482002335797
5067,22,2010-02-13 01:58:17+00:00,40.722362871,-74.0039074146,231146,182,0.4133610248800099,3.213434160731652
5068,22,2010-02-13 01:58:04+00:00,40.7226526404,-74.0033537149,307740,182,0.4601395874326182,3.181255689590527
5069,22,2010-02-13 01:57:44+00:00,40.7220387371,-74.0042281151,210577,193,0.3862677993425469,3.249428757782968
5070,22,2010-02-13 01:57:30+00:00,40.7220799333,-74.0059915167,59678,193,0.2372820004753406,3.244853979944398
5071,22,2010-02-13 01:57:20+00:00,40.72172439,-74.00563281,370189,193,0.2675896908223851,3.284336543026045
5072,22,2010-02-13 01:57:12+00:00,40.7228646686,-74.0046391171,122974,181,0.3515388618876718,3.157710264805633
5073,22,2010-02-13 01:56:54+00:00,40.72283864,-74.00558495,278434,181,0.2716287589427816,3.16060070321699
5074,22,2010-02-13 01:56:38+00:00,40.7226729682,-74.0046572685,377343,181,0.3500063159466491,3.178998316853938
5075,22,2010-02-13 01:56:29+00:00,40.7230144748,-74.0034556389,26196,182,0.451525902405503,3.141074502556255
5076,22,2010-02-13 01:56:16+00:00,40.7227524375,-74.0052544344,87951,181,0.2995532965798427,3.1701733661589597
5077,22,2010-02-13 00:25:30+00:00,40.7288199592,-74.0019902199,521470,146,0.5752839057610796,2.496383507121962
5078,22,2010-02-13 00:25:16+00:00,40.7273888564,-74.0003979206,170971,159,0.709815079226428,2.655305549774997
5079,22,2010-02-13 00:25:06+00:00,40.7262546345,-74.0020340681,596480,158,0.5716015995802236,2.7812593393863496
5080,22,2010-02-13 00:24:56+00:00,40.72861212,-74.00194406,232063,146,0.5791852532758298,2.519463773416113
5081,22,2010-02-13 00:24:47+00:00,40.7281229804,-74.0022111558,249163,146,0.5566252533122092,2.57378207111638
5082,22,2010-02-13 00:24:27+00:00,40.7282325,-74.00223606,457413,146,0.5545204385552807,2.5616200665671025
5083,22,2010-02-13 00:24:17+00:00,40.72832018,-74.00183135,537919,146,0.5887094918848771,2.551883320111791
5084,22,2010-02-13 00:16:10+00:00,40.72848725,-74.00213688,154784,146,0.5628970000570674,2.5333304201736877
5085,22,2010-02-13 00:15:18+00:00,40.72844547,-74.00197231,226485,146,0.5768001509700578,2.537970033317856
5086,22,2010-02-13 00:15:10+00:00,40.72837579,-74.00216174,313969,146,0.5607977755391866,2.5457079040845745
5087,22,2010-02-13 00:14:57+00:00,40.7295840697,-74.0009343624,517728,147,0.6644741671812255,2.411530046812978
5088,22,2010-02-13 00:14:50+00:00,40.72834491,-74.0019868,390825,146,0.5755769087740013,2.549137086737717
5089,22,2010-02-13 00:14:40+00:00,40.7295840697,-74.0009343624,517728,147,0.6644741671812255,2.411530046812978
5090,22,2010-02-13 00:14:28+00:00,40.72847992,-74.00086587,349054,147,0.6702713540577825,2.5341444068775707
5091,22,2010-02-13 00:14:14+00:00,40.72924,-74.0022467,315451,146,0.5536132237906174,2.449738533280186
5092,22,2010-02-13 00:14:05+00:00,40.7276218,-74.0026794167,519138,158,0.5170704732975608,2.6294374787454444
5093,22,2010-02-13 00:13:56+00:00,40.7284494726,-74.0031704044,405122,146,0.475585651617318,2.5375255499406326
5094,22,2010-02-13 00:13:47+00:00,40.7279128762,-74.0014757497,98007,147,0.6187542726204294,2.597113859811981
5095,22,2010-02-13 00:13:38+00:00,40.7281381775,-74.0010172528,309922,147,0.6574859739073984,2.5720944535773205
5125,22,2010-02-11 04:33:58+00:00,40.74632507,-73.98654699,539674,33,1.8794209299068332,0.5524612791501248
5126,22,2010-02-11 04:30:45+00:00,40.7474538304,-73.9862204891,502212,33,1.9069639508124407,0.427113544412009
5127,22,2010-02-11 04:30:35+00:00,40.7452030787,-73.9864364356,506067,45,1.8887897575047816,0.6770572876020243
5128,22,2010-02-11 04:30:26+00:00,40.74685835,-73.9853318667,432199,33,1.9820306815119133,0.4932410615372445
5129,22,2010-02-11 04:30:17+00:00,40.7453809473,-73.9865910816,328355,45,1.8757236142795288,0.6573051596036962
5130,22,2010-02-11 04:30:08+00:00,40.7472183976,-73.9861557874,186429,33,1.9124351098479555,0.4532581278455222
5131,22,2010-02-11 04:29:51+00:00,40.74695265,-73.9857679833,141918,33,1.9451951587138996,0.4827691390468091
